city,timestamp,temperature,season
New York,2010-06-18,17.971889720866834,summer
New York,2010-06-19,21.006558869373386,summer
New York,2010-06-20,33.30320842965742,summer
New York,2010-06-21,25.016981095235035,summer
New York,2010-06-22,33.747183793840655,summer
New York,2010-06-23,29.593032544987885,summer
New York,2010-06-24,25.020239406829425,summer
New York,2010-06-25,31.533432361482625,summer
New York,2010-06-26,29.22193054412878,summer
New York,2010-06-27,32.17559792113916,summer
New York,2010-06-28,31.923602208524834,summer
New York,2010-06-29,31.49459863355959,summer
New York,2010-06-30,21.9849575798176,summer
New York,2010-07-01,34.66283521072921,summer
New York,2010-07-02,14.003550266522751,summer
New York,2010-07-03,30.129445391674246,summer
New York,2010-07-04,23.953674527116018,summer
New York,2010-07-05,31.55362700459776,summer
New York,2010-07-06,29.08175113100067,summer
New York,2010-07-07,32.58375778550096,summer
New York,2010-07-08,32.54283809197303,summer
New York,2010-07-09,25.891032566387786,summer
New York,2010-07-10,22.889921586115555,summer
New York,2010-07-11,26.501963167792322,summer
New York,2010-07-12,22.8497610175749,summer
New York,2010-07-13,22.90973063068358,summer
New York,2010-07-14,27.152104285623572,summer
New York,2010-07-15,23.653503687799184,summer
New York,2010-07-16,26.4886554666619,summer
New York,2010-07-17,28.449860254927724,summer
New York,2010-07-18,22.686946646308755,summer
New York,2010-07-19,30.90315913902324,summer
New York,2010-07-20,27.2718108791159,summer
New York,2010-07-21,22.84611977015612,summer
New York,2010-07-22,33.86425600111776,summer
New York,2010-07-23,19.817452802351596,summer
New York,2010-07-24,24.506321167658943,summer
New York,2010-07-25,34.221980764593184,summer
New York,2010-07-26,23.325938778141197,summer
New York,2010-07-27,29.753885035864315,summer
New York,2010-07-28,34.02443360076749,summer
New York,2010-07-29,21.471300557699536,summer
New York,2010-07-30,22.402044866173707,summer
New York,2010-07-31,21.360144432689303,summer
New York,2010-08-01,21.755983976091166,summer
New York,2010-08-02,25.354184035139806,summer
New York,2010-08-03,30.836788937013704,summer
New York,2010-08-04,20.57750873368282,summer
New York,2010-08-05,21.86657429584592,summer
New York,2010-08-06,25.859551565982162,summer
New York,2010-08-07,17.95106811981756,summer
New York,2010-08-08,20.260116410203583,summer
New York,2010-08-09,24.27025191345604,summer
New York,2010-08-10,20.996174856661806,summer
New York,2010-08-11,26.28886964445316,summer
New York,2010-08-12,38.78379786748326,summer
New York,2010-08-13,32.67544859270241,summer
New York,2010-08-14,25.82118960414841,summer
New York,2010-08-15,20.53028045346185,summer
New York,2010-08-16,28.541388723293537,summer
New York,2010-08-17,21.051017304281885,summer
New York,2010-08-18,15.776203181348267,summer
New York,2010-08-19,27.727223372206524,summer
New York,2010-08-20,28.15616373770227,summer
New York,2010-08-21,19.279886148555065,summer
New York,2010-08-22,25.30737256712867,summer
New York,2010-08-23,27.976927161019987,summer
New York,2010-08-24,27.15301484640004,summer
New York,2010-08-25,16.205345980313904,summer
New York,2010-08-26,25.83376847515794,summer
New York,2010-08-27,32.97954490345398,summer
New York,2010-08-28,25.012318143921178,summer
New York,2010-08-29,23.160595171905538,summer
New York,2010-08-30,18.919506092392087,summer
New York,2010-08-31,28.49190468435667,summer
New York,2010-09-01,13.646655716363124,autumn
New York,2010-09-02,5.659980267989056,autumn
New York,2010-09-03,14.40627482800838,autumn
New York,2010-09-04,13.489133711462673,autumn
New York,2010-09-05,12.470737804113652,autumn
New York,2010-09-06,12.667597089814226,autumn
New York,2010-09-07,17.1942215514054,autumn
New York,2010-09-08,19.039374991613602,autumn
New York,2010-09-09,13.996895810977875,autumn
New York,2010-09-10,14.898024035490174,autumn
New York,2010-09-11,13.617434986016859,autumn
New York,2010-09-12,11.217744819543135,autumn
New York,2010-09-13,18.291183950743346,autumn
New York,2010-09-14,19.910312601177083,autumn
New York,2010-09-15,17.90755853745172,autumn
New York,2010-09-16,27.494760594907355,autumn
New York,2010-09-17,15.48094902283689,autumn
New York,2010-09-18,9.589023602986273,autumn
New York,2010-09-19,15.47964329686716,autumn
New York,2010-09-20,9.053666290226442,autumn
New York,2010-09-21,17.192731148867054,autumn
New York,2010-09-22,15.047183482815655,autumn
New York,2010-09-23,5.474923493066067,autumn
New York,2010-09-24,9.287281017742059,autumn
New York,2010-09-25,14.202312233452732,autumn
New York,2010-09-26,22.10147205862027,autumn
New York,2010-09-27,15.2189202691508,autumn
New York,2010-09-28,18.953102292850406,autumn
New York,2010-09-29,17.89344703338869,autumn
New York,2010-09-30,19.536916945220717,autumn
New York,2010-10-01,3.2938915966086917,autumn
New York,2010-10-02,12.43331960688991,autumn
New York,2010-10-03,12.280130646942554,autumn
New York,2010-10-04,27.515063871053513,autumn
New York,2010-10-05,11.752445906533904,autumn
New York,2010-10-06,19.36099182257901,autumn
New York,2010-10-07,12.031794618111622,autumn
New York,2010-10-08,11.030256457713323,autumn
New York,2010-10-09,10.194500551735253,autumn
New York,2010-10-10,12.946262089612011,autumn
New York,2010-10-11,14.53567264854598,autumn
New York,2010-10-12,23.60383532457312,autumn
New York,2010-10-13,18.294285054361353,autumn
New York,2010-10-14,17.384378976232544,autumn
New York,2010-10-15,12.997431262134654,autumn
New York,2010-10-16,20.94200880601555,autumn
New York,2010-10-17,27.78780110140208,autumn
New York,2010-10-18,15.705471059225863,autumn
New York,2010-10-19,17.049844746364094,autumn
New York,2010-10-20,17.50900160017633,autumn
New York,2010-10-21,9.188074294190388,autumn
New York,2010-10-22,13.638570039421284,autumn
New York,2010-10-23,19.59009028181102,autumn
New York,2010-10-24,19.463024103581017,autumn
New York,2010-10-25,13.782158947674613,autumn
New York,2010-10-26,11.280849040129665,autumn
New York,2010-10-27,6.261277992770623,autumn
New York,2010-10-28,17.629632933124007,autumn
New York,2010-10-29,17.206649301481615,autumn
New York,2010-10-30,23.12977262714775,autumn
New York,2010-10-31,12.025680390583908,autumn
New York,2010-11-01,17.577626431754894,autumn
New York,2010-11-02,13.023118943637051,autumn
New York,2010-11-03,14.25690526222152,autumn
New York,2010-11-04,17.358543357350825,autumn
New York,2010-11-05,11.13428608865577,autumn
New York,2010-11-06,23.952115121636417,autumn
New York,2010-11-07,12.057885058579338,autumn
New York,2010-11-08,18.412776286539756,autumn
New York,2010-11-09,19.235098956405896,autumn
New York,2010-11-10,15.457915137391565,autumn
New York,2010-11-11,14.711331313419173,autumn
New York,2010-11-12,21.4439835267206,autumn
New York,2010-11-13,14.073952459536649,autumn
New York,2010-11-14,14.515823926359838,autumn
New York,2010-11-15,14.840762589315984,autumn
New York,2010-11-16,16.9661479089852,autumn
New York,2010-11-17,13.487445899918999,autumn
New York,2010-11-18,2.9240191968924485,autumn
New York,2010-11-19,12.380336159013101,autumn
New York,2010-11-20,21.37915880813253,autumn
New York,2010-11-21,14.529781691664772,autumn
New York,2010-11-22,8.898863944519917,autumn
New York,2010-11-23,12.556671627453898,autumn
New York,2010-11-24,19.811025905271805,autumn
New York,2010-11-25,11.602076608536617,autumn
New York,2010-11-26,4.83125828499028,autumn
New York,2010-11-27,13.957854624409386,autumn
New York,2010-11-28,20.076273023650636,autumn
New York,2010-11-29,12.578986767553342,autumn
New York,2010-11-30,12.209494809401727,autumn
New York,2010-12-01,-1.9239539816359281,winter
New York,2010-12-02,4.59750637790091,winter
New York,2010-12-03,-4.53793521227788,winter
New York,2010-12-04,0.5639210468524851,winter
New York,2010-12-05,-9.704177576534107,winter
New York,2010-12-06,2.1522493694651432,winter
New York,2010-12-07,8.061598660967443,winter
New York,2010-12-08,4.508562674052249,winter
New York,2010-12-09,-2.311614592163578,winter
New York,2010-12-10,4.983019300151908,winter
New York,2010-12-11,1.381240289945775,winter
New York,2010-12-12,0.3824384719977635,winter
New York,2010-12-13,-6.661198699108267,winter
New York,2010-12-14,6.332704382245624,winter
New York,2010-12-15,-1.0705113618749043,winter
New York,2010-12-16,6.052695569946986,winter
New York,2010-12-17,-3.513310455949937,winter
New York,2010-12-18,0.6914190456399265,winter
New York,2010-12-19,-5.36293875980022,winter
New York,2010-12-20,5.850141758239328,winter
New York,2010-12-21,2.962144191496133,winter
New York,2010-12-22,-5.534179814268279,winter
New York,2010-12-23,0.2789044811547307,winter
New York,2010-12-24,-3.5281253988123593,winter
New York,2010-12-25,1.734306228010201,winter
New York,2010-12-26,-0.972759369858246,winter
New York,2010-12-27,5.1089501678232585,winter
New York,2010-12-28,3.607437507816307,winter
New York,2010-12-29,0.19123195663394513,winter
New York,2010-12-30,-3.8823397565279913,winter
New York,2010-12-31,-3.1112714589857764,winter
New York,2011-01-01,3.7091536972414554,winter
New York,2011-01-02,-8.770107463567818,winter
New York,2011-01-03,-2.134779113070144,winter
New York,2011-01-04,-7.030901693433229,winter
New York,2011-01-05,2.683602975420797,winter
New York,2011-01-06,-3.9096689117601087,winter
New York,2011-01-07,-5.105665610735361,winter
New York,2011-01-08,-6.394240040512655,winter
New York,2011-01-09,3.885285592543482,winter
New York,2011-01-10,-8.733518553050448,winter
New York,2011-01-11,-10.984511950787168,winter
New York,2011-01-12,6.425373005492425,winter
New York,2011-01-13,-4.629445946379652,winter
New York,2011-01-14,-1.4978473223775874,winter
New York,2011-01-15,-4.908541133685651,winter
New York,2011-01-16,-0.44162075596607503,winter
New York,2011-01-17,0.8736108555382921,winter
New York,2011-01-18,-11.842216968852771,winter
New York,2011-01-19,-0.2152676730038816,winter
New York,2011-01-20,-5.585849325775316,winter
New York,2011-01-21,-6.774352048543722,winter
New York,2011-01-22,1.8924345235707352,winter
New York,2011-01-23,-2.4301025509764203,winter
New York,2011-01-24,0.03764759819403757,winter
New York,2011-01-25,13.287068935867147,winter
New York,2011-01-26,1.8162276873978205,winter
New York,2011-01-27,-6.073966004093096,winter
New York,2011-01-28,5.099799187507703,winter
New York,2011-01-29,0.731357146973999,winter
New York,2011-01-30,5.9158854610500535,winter
New York,2011-01-31,-5.6035486499466725,winter
New York,2011-02-01,0.6079928354809739,winter
New York,2011-02-02,1.3412620894330898,winter
New York,2011-02-03,0.12404374313335971,winter
New York,2011-02-04,-2.204802388299169,winter
New York,2011-02-05,-0.4750647181719443,winter
New York,2011-02-06,2.469640090276672,winter
New York,2011-02-07,-3.870065852342028,winter
New York,2011-02-08,-4.142891430712766,winter
New York,2011-02-09,1.4235252929404938,winter
New York,2011-02-10,-8.052412497160509,winter
New York,2011-02-11,-3.343187075855068,winter
New York,2011-02-12,-0.9437674481803164,winter
New York,2011-02-13,-5.729100590391576,winter
New York,2011-02-14,6.038382284898637,winter
New York,2011-02-15,1.5658650798475116,winter
New York,2011-02-16,-10.403395312134434,winter
New York,2011-02-17,2.0193683052124296,winter
New York,2011-02-18,-3.8642083382243175,winter
New York,2011-02-19,-3.483775978121404,winter
New York,2011-02-20,9.24694029112864,winter
New York,2011-02-21,6.02780372866971,winter
New York,2011-02-22,-4.57434707522908,winter
New York,2011-02-23,-5.665057622273048,winter
New York,2011-02-24,0.16781597209484497,winter
New York,2011-02-25,5.701240901663427,winter
New York,2011-02-26,7.101776395074375,winter
New York,2011-02-27,3.34214822853382,winter
New York,2011-02-28,6.893845049719304,winter
New York,2011-03-01,11.955546386473687,spring
New York,2011-03-02,1.087795697579736,spring
New York,2011-03-03,6.999461398787263,spring
New York,2011-03-04,4.4507980504499365,spring
New York,2011-03-05,20.571053680897343,spring
New York,2011-03-06,3.1879583976726336,spring
New York,2011-03-07,11.862570038305893,spring
New York,2011-03-08,11.04548631182263,spring
New York,2011-03-09,5.880179294120513,spring
New York,2011-03-10,16.584063600486964,spring
New York,2011-03-11,7.207806457130838,spring
New York,2011-03-12,7.8311666703088525,spring
New York,2011-03-13,10.293734614069926,spring
New York,2011-03-14,0.9447799677526341,spring
New York,2011-03-15,21.994311564261878,spring
New York,2011-03-16,2.7928397544045698,spring
New York,2011-03-17,11.91125106083188,spring
New York,2011-03-18,10.812735787128307,spring
New York,2011-03-19,10.556808646372538,spring
New York,2011-03-20,7.518883838206005,spring
New York,2011-03-21,10.416637648867859,spring
New York,2011-03-22,2.5521560847819007,spring
New York,2011-03-23,10.108171701971319,spring
New York,2011-03-24,12.531886316141119,spring
New York,2011-03-25,7.905658471894273,spring
New York,2011-03-26,11.903547391059876,spring
New York,2011-03-27,12.561755994556503,spring
New York,2011-03-28,8.817196309660464,spring
New York,2011-03-29,15.18373926740006,spring
New York,2011-03-30,15.951212013004222,spring
New York,2011-03-31,5.115912477819571,spring
New York,2011-04-01,2.6083797328938685,spring
New York,2011-04-02,14.564822834007533,spring
New York,2011-04-03,0.5271271455402164,spring
New York,2011-04-04,9.512254060740746,spring
New York,2011-04-05,14.938852251492223,spring
New York,2011-04-06,9.409136332083175,spring
New York,2011-04-07,13.099349017631463,spring
New York,2011-04-08,16.537940662720956,spring
New York,2011-04-09,13.860729864113143,spring
New York,2011-04-10,10.955454554055416,spring
New York,2011-04-11,7.172761756393614,spring
New York,2011-04-12,11.231540954299131,spring
New York,2011-04-13,21.397209446099275,spring
New York,2011-04-14,13.518890512622644,spring
New York,2011-04-15,9.203213601563323,spring
New York,2011-04-16,10.13408807133032,spring
New York,2011-04-17,12.431642963838863,spring
New York,2011-04-18,12.010176177951598,spring
New York,2011-04-19,6.725847711994604,spring
New York,2011-04-20,13.89432907475566,spring
New York,2011-04-21,4.5829279730523815,spring
New York,2011-04-22,10.668736412949455,spring
New York,2011-04-23,8.265520396815504,spring
New York,2011-04-24,4.985865394545845,spring
New York,2011-04-25,2.8576426435741347,spring
New York,2011-04-26,15.222869041098708,spring
New York,2011-04-27,7.79598081538998,spring
New York,2011-04-28,2.571833430630309,spring
New York,2011-04-29,-2.174055019565884,spring
New York,2011-04-30,6.0501822033754165,spring
New York,2011-05-01,5.007755123209437,spring
New York,2011-05-02,6.2811324266625785,spring
New York,2011-05-03,8.950199707911239,spring
New York,2011-05-04,9.911206778896133,spring
New York,2011-05-05,9.935997512169687,spring
New York,2011-05-06,11.340448698610095,spring
New York,2011-05-07,7.995014987342867,spring
New York,2011-05-08,3.2541007031954354,spring
New York,2011-05-09,17.113754435385367,spring
New York,2011-05-10,6.249598257984093,spring
New York,2011-05-11,6.407952427856423,spring
New York,2011-05-12,-0.7811495445271621,spring
New York,2011-05-13,12.648682961959175,spring
New York,2011-05-14,2.472870976476708,spring
New York,2011-05-15,14.898062300386233,spring
New York,2011-05-16,3.5560301607758946,spring
New York,2011-05-17,6.776807629326594,spring
New York,2011-05-18,13.988162387248494,spring
New York,2011-05-19,16.981123966254096,spring
New York,2011-05-20,6.2458552573918125,spring
New York,2011-05-21,1.4206903372381028,spring
New York,2011-05-22,15.825941655613839,spring
New York,2011-05-23,5.088082438746853,spring
New York,2011-05-24,8.27259155854026,spring
New York,2011-05-25,7.064492077149644,spring
New York,2011-05-26,9.106052221039006,spring
New York,2011-05-27,12.662731200430542,spring
New York,2011-05-28,11.154976842417,spring
New York,2011-05-29,14.024873024146185,spring
New York,2011-05-30,17.6921383338901,spring
New York,2011-05-31,16.536786900905902,spring
New York,2011-06-01,19.54934204537192,summer
New York,2011-06-02,28.59022865814754,summer
New York,2011-06-03,22.285774045336534,summer
New York,2011-06-04,20.053850732070384,summer
New York,2011-06-05,23.07581606318583,summer
New York,2011-06-06,23.995217123539323,summer
New York,2011-06-07,20.702261675593473,summer
New York,2011-06-08,24.43761716003997,summer
New York,2011-06-09,22.250724265485985,summer
New York,2011-06-10,31.48424453107449,summer
New York,2011-06-11,21.425489416656514,summer
New York,2011-06-12,22.191382956122165,summer
New York,2011-06-13,17.558087666588097,summer
New York,2011-06-14,25.556418780383915,summer
New York,2011-06-15,28.34139088664726,summer
New York,2011-06-16,22.214465361752985,summer
New York,2011-06-17,18.700697478408472,summer
New York,2011-06-18,21.05582274270052,summer
New York,2011-06-19,22.983465032531164,summer
New York,2011-06-20,18.587455251715827,summer
New York,2011-06-21,25.984969638829806,summer
New York,2011-06-22,26.076803360693866,summer
New York,2011-06-23,23.307618156063448,summer
New York,2011-06-24,17.850458732788265,summer
New York,2011-06-25,27.3621372934451,summer
New York,2011-06-26,20.938468297990205,summer
New York,2011-06-27,26.355544679697104,summer
New York,2011-06-28,22.617671193696992,summer
New York,2011-06-29,25.50873497861716,summer
New York,2011-06-30,27.011964059306134,summer
New York,2011-07-01,30.725500848583522,summer
New York,2011-07-02,22.90110878995378,summer
New York,2011-07-03,28.28084336134916,summer
New York,2011-07-04,20.493520369770874,summer
New York,2011-07-05,23.58704181837044,summer
New York,2011-07-06,32.264822215805495,summer
New York,2011-07-07,22.259862098090025,summer
New York,2011-07-08,30.697695848208095,summer
New York,2011-07-09,16.58871955061809,summer
New York,2011-07-10,28.153389049118644,summer
New York,2011-07-11,26.82336677182766,summer
New York,2011-07-12,25.87803583355936,summer
New York,2011-07-13,21.654072089819504,summer
New York,2011-07-14,28.22059556192489,summer
New York,2011-07-15,29.02935466173158,summer
New York,2011-07-16,40.397749013843445,summer
New York,2011-07-17,20.72432932894075,summer
New York,2011-07-18,24.935311045304378,summer
New York,2011-07-19,27.210531006508365,summer
New York,2011-07-20,28.115547703933593,summer
New York,2011-07-21,21.343989393837674,summer
New York,2011-07-22,22.246084405920385,summer
New York,2011-07-23,19.605467116633754,summer
New York,2011-07-24,20.023160243316212,summer
New York,2011-07-25,22.473069113870665,summer
New York,2011-07-26,22.399510472637772,summer
New York,2011-07-27,28.574964176640982,summer
New York,2011-07-28,21.68483612721477,summer
New York,2011-07-29,24.7241534729033,summer
New York,2011-07-30,30.409089842623224,summer
New York,2011-07-31,33.8799799315679,summer
New York,2011-08-01,30.265634871056726,summer
New York,2011-08-02,21.90303412161314,summer
New York,2011-08-03,14.986670265485477,summer
New York,2011-08-04,20.756683011952415,summer
New York,2011-08-05,28.574078206808156,summer
New York,2011-08-06,21.974545757377314,summer
New York,2011-08-07,23.4443270503402,summer
New York,2011-08-08,35.05130624994203,summer
New York,2011-08-09,27.167315414292126,summer
New York,2011-08-10,28.08434765804778,summer
New York,2011-08-11,29.554308890448524,summer
New York,2011-08-12,22.125808615895657,summer
New York,2011-08-13,16.28155245418205,summer
New York,2011-08-14,28.821807069755593,summer
New York,2011-08-15,23.92092656108466,summer
New York,2011-08-16,26.477144534569238,summer
New York,2011-08-17,28.43984670518575,summer
New York,2011-08-18,26.30437024043083,summer
New York,2011-08-19,30.179807731812414,summer
New York,2011-08-20,30.935804084115855,summer
New York,2011-08-21,29.1405064607806,summer
New York,2011-08-22,20.060232945183316,summer
New York,2011-08-23,29.771357391873856,summer
New York,2011-08-24,21.417309062953343,summer
New York,2011-08-25,21.760871552468465,summer
New York,2011-08-26,22.623881055750367,summer
New York,2011-08-27,12.07651532693616,summer
New York,2011-08-28,27.637213846354165,summer
New York,2011-08-29,18.400964941397593,summer
New York,2011-08-30,29.14992295872152,summer
New York,2011-08-31,25.251313140979065,summer
New York,2011-09-01,21.197897352741037,autumn
New York,2011-09-02,6.592873401078487,autumn
New York,2011-09-03,19.058648352523708,autumn
New York,2011-09-04,23.65323591244542,autumn
New York,2011-09-05,8.771077324850744,autumn
New York,2011-09-06,13.547522690042445,autumn
New York,2011-09-07,24.295212137228276,autumn
New York,2011-09-08,25.132400503385455,autumn
New York,2011-09-09,17.527966764216778,autumn
New York,2011-09-10,5.6487279093726865,autumn
New York,2011-09-11,12.519316470148448,autumn
New York,2011-09-12,15.838680417556644,autumn
New York,2011-09-13,11.919688632123368,autumn
New York,2011-09-14,6.910938497248116,autumn
New York,2011-09-15,18.339238534361296,autumn
New York,2011-09-16,14.242781329260664,autumn
New York,2011-09-17,2.564722281890779,autumn
New York,2011-09-18,26.24594288721206,autumn
New York,2011-09-19,18.102876836089848,autumn
New York,2011-09-20,24.403100910918425,autumn
New York,2011-09-21,7.857812377191401,autumn
New York,2011-09-22,14.311212244816947,autumn
New York,2011-09-23,28.364316862346506,autumn
New York,2011-09-24,15.368054687050616,autumn
New York,2011-09-25,19.285252932582946,autumn
New York,2011-09-26,16.023612452728088,autumn
New York,2011-09-27,19.440570564730677,autumn
New York,2011-09-28,16.69173295620348,autumn
New York,2011-09-29,24.348733570989886,autumn
New York,2011-09-30,17.230790919674895,autumn
New York,2011-10-01,19.747448786927183,autumn
New York,2011-10-02,11.727408780832175,autumn
New York,2011-10-03,11.055745633050835,autumn
New York,2011-10-04,9.536108689760752,autumn
New York,2011-10-05,16.043317610702335,autumn
New York,2011-10-06,14.299187187166305,autumn
New York,2011-10-07,5.466501327078037,autumn
New York,2011-10-08,20.905522665522,autumn
New York,2011-10-09,11.11543743926485,autumn
New York,2011-10-10,18.36236889180744,autumn
New York,2011-10-11,7.462584952417605,autumn
New York,2011-10-12,21.77184681333408,autumn
New York,2011-10-13,14.728262169676272,autumn
